Id,Label,Type,Latitude_deg,Longitude_deg
KZN,Kazan International Airport,large_airport,55.60620117,49.27870178
NBC,Begishevo Airport,medium_airport,55.56470108,52.09249878
JOK,Yoshkar-Ola Airport,medium_airport,56.70059967,47.90470123
CSY,Cheboksary Airport,medium_airport,56.09030151,47.34730148
ZIX,Zhigansk Airport,medium_airport,66.79650116,123.3610001
ULV,Ulyanovsk Baratayevka Airport,medium_airport,54.2682991,48.22669983
ULY,Ulyanovsk East Airport,medium_airport,54.40100098,48.80270004
REN,Orenburg Central Airport,medium_airport,51.79579926,55.45669937
OSW,Orsk Airport,medium_airport,51.07249832,58.59560013
PEZ,Penza Airport,medium_airport,53.11059952,45.02109909
SKX,Saransk Airport,medium_airport,54.1251297,45.21225739
BWO,Balakovo Airport,medium_airport,51.85829926,47.74560165
RTW,Saratov Central Airport,medium_airport,51.56499863,46.04669952
BCX,Beloretsk Airport,small_airport,53.93809891,58.34000015
NEF,Neftekamsk Airport,small_airport,56.10689926,54.34719849
OKT,Oktyabrskiy Airport,small_airport,54.43999863,53.38830185
UFA,Ufa International Airport,large_airport,54.55749893,55.87440109
KUF,Kurumoch International Airport,large_airport,53.50490189,50.16429901
UZM,Hope Bay Aerodrome,small_airport,68.156,-106.618
UZR,Urzhar Airport,small_airport,47.09115,81.66521
REW,"Rewa Airport, Chorhata, REWA",medium_airport,24.503401,81.220299
DIU,Diu Airport,small_airport,20.71310043,70.9210968
AMD,Sardar Vallabhbhai Patel International Airport,medium_airport,23.07719994,72.63469696
AKD,Akola Airport,medium_airport,20.698999,77.058601
IXU,Aurangabad Airport,medium_airport,19.86269951,75.39810181
BOM,Chhatrapati Shivaji International Airport,large_airport,19.08869934,72.86789703
PAB,Bilaspur Airport,medium_airport,21.9884,82.111
BHJ,Bhuj Airport,medium_airport,23.28779984,69.67019653
IXG,Belgaum Airport,medium_airport,15.85929966,74.61830139
BDQ,Vadodara Airport,medium_airport,22.336201,73.226303
BHO,Raja Bhoj International Airport,medium_airport,23.28750038,77.33740234
BHU,Bhavnagar Airport,medium_airport,21.75219917,72.18520355
NMB,Daman Airport,medium_airport,20.43440056,72.84320068
GUX,Guna Airport,small_airport,24.654699,77.347298
GOI,Dabolim Airport,large_airport,15.38080025,73.83139801
HBX,Hubli Airport,medium_airport,15.36170006,75.0848999
IDR,Devi Ahilyabai Holkar Airport,medium_airport,22.72179985,75.80110168
JLR,Jabalpur Airport,medium_airport,23.17779922,80.05200195
JGA,Jamnagar Airport,medium_airport,22.46549988,70.01260376
IXY,Kandla Airport,medium_airport,23.11269951,70.10030365
HJR,Khajuraho Airport,medium_airport,24.81719971,79.91860199
KLH,Kolhapur Airport,medium_airport,16.66469955,74.28939819
IXK,Keshod Airport,medium_airport,21.31710052,70.270401
NDC,Nanded Airport,medium_airport,19.18330002,77.3167038
NAG,Dr. Babasaheb Ambedkar International Airport,medium_airport,21.09219933,79.04720306
ISK,Nashik Airport,medium_airport,20.119101,73.912903
PNQ,Pune Airport,medium_airport,18.58209991,73.91970062
PBD,Porbandar Airport,medium_airport,21.64870071,69.65720367
RTC,Ratnagiri Airport,medium_airport,17.013599,73.327797
RAJ,Rajkot Airport,medium_airport,22.30920029,70.77950287
RPR,Raipur Airport,small_airport,21.180401,81.7388
SSE,Solapur Airport,medium_airport,17.62800026,75.93479919
STV,Surat Airport,medium_airport,21.1140995,72.7417984
UDR,Maharana Pratap Airport,medium_airport,24.61770058,73.89610291
CMB,Bandaranaike International Colombo Airport,large_airport,7.180759907,79.88410187
ACJ,Anuradhapura Air Force Base,medium_airport,8.30148983,80.42790222
BTC,Batticaloa Airport,medium_airport,7.70576,81.678802
RML,Colombo Ratmalana Airport,medium_airport,6.821990013,79.88619995
ADP,Ampara Airport,medium_airport,7.33776,81.62594
HIM,Hingurakgoda Air Force Base,medium_airport,8.04981,80.9814
JAF,Kankesanturai Airport,medium_airport,9.792329788,80.07009888
KCT,Koggala Airport,medium_airport,5.99368,80.32029724
KTY,Katukurunda Air Force Base,small_airport,6.552120209,79.97750092
GIU,Sigiriya Air Force Base,small_airport,7.956669807,80.72850037
TRR,China Bay Airport,medium_airport,8.538510323,81.18190002
WRZ,Weerawila Airport,small_airport,6.254489899,81.23519897
HRI,Mattala Rajapaksa International Airport,large_airport,6.284467,81.124128
BBM,Battambang Airport,medium_airport,13.09560013,103.223999
KZC,Kampong Chhnang Airport,medium_airport,12.25520039,104.564003
KKZ,Kaoh Kong Airport,small_airport,11.61339712,102.9970837
KTI,Kratie Airport,small_airport,12.48799992,106.0550003
PNH,Phnom Penh International Airport,large_airport,11.54660034,104.8440018
RBE,Ratanakiri Airport,medium_airport,13.72999954,106.9869995
REP,Siem Reap International Airport,large_airport,13.41069984,103.8130035
TNX,Stung Treng Airport,medium_airport,13.53190041,106.0149994
KOS,Sihanoukville International Airport,small_airport,10.57970047,103.637001
KZD,Krakor Airport,small_airport,12.5385,104.1486
ELX,Isla de Tigre  Heliport,heliport,9.569999695,-62.43669891
LGY,Lagunillas Airport,small_airport,10.1239996,-71.23799896
KTV,Kamarata Airport,small_airport,5.75,-62.41600037
LAG,La Guaira Airport,small_airport,10.53332996,-67.03333282
SFX,Macagua Airport,small_airport,8.2788,-62.6652
SVV,San Salvador de Paul Airport,small_airport,7,-62
WOK,Wonken Airport,small_airport,5.25,-61.73333359
IXV,Along Airport,medium_airport,28.1753006,94.80200195
IXA,Agartala Airport,medium_airport,23.88699913,91.24040222
IXB,Bagdogra Airport,medium_airport,26.68120003,88.32859802
RGH,Balurghat Airport,small_airport,25.26169968,88.79560089
SHL,Shillong Airport,medium_airport,25.70359993,91.97869873
BBI,Biju Patnaik Airport,medium_airport,20.24440002,85.81780243
CCU,Netaji Subhash Chandra Bose International Airport,large_airport,22.65469933,88.44670105
COH,Cooch Behar Airport,small_airport,26.33049965,89.46720123
DBD,Dhanbad Airport,medium_airport,23.83399963,86.4253006
RDP,Kazi Nazrul Islam Airport,medium_airport,23.6225,87.243
DEP,Daporijo Airport,small_airport,27.98550034,94.22280121
GOP,Gorakhpur Airport,medium_airport,26.73970032,83.4496994
GAU,Lokpriya Gopinath Bordoloi International Airport,medium_airport,26.10610008,91.58589935
GAY,Gaya Airport,medium_airport,24.74430084,84.95120239
IMF,Imphal Airport,medium_airport,24.76000023,93.896698
PYB,Jeypore Airport,small_airport,18.87999916,82.55200195
IXW,Sonari Airport,medium_airport,22.8132,86.1688
JRH,Jorhat Airport,medium_airport,26.73150063,94.17549896
IXQ,Kamalpur Airport,small_airport,24.13170052,91.81420135
IXH,Kailashahar Airport,medium_airport,24.30820084,92.00720215
IXS,Silchar Airport,medium_airport,24.91290092,92.97869873
IXN,Khowai Airport,small_airport,24.061899,91.603897
AJL,Lengpui Airport,medium_airport,23.84059906,92.61969757
IXI,North Lakhimpur Airport,medium_airport,27.2954998,94.09760284
LDA,Malda Airport,small_airport,25.033001,88.133003
DIB,Dibrugarh Airport,medium_airport,27.48390007,95.01689911
DMU,Dimapur Airport,medium_airport,25.88389969,93.77110291
MZU,Muzaffarpur Airport,medium_airport,26.11910057,85.31369781
IXT,Pasighat Airport,small_airport,28.06609917,95.33560181
PAT,Lok Nayak Jayaprakash Airport,medium_airport,25.59129906,85.08799744
IXR,Birsa Munda Airport,medium_airport,23.31430054,85.32170105
RRK,Rourkela Airport,medium_airport,22.256701,84.814598
RUP,Rupsi India Airport,small_airport,26.13969994,89.91000366
TEZ,Tezpur Airport,medium_airport,26.70910072,92.78469849
VTZ,Vishakhapatnam Airport,small_airport,17.72120094,83.22450256
ZER,Ziro Airport,medium_airport,27.588301,93.828102
BZL,Barisal Airport,medium_airport,22.8010006,90.30120087
CXB,Cox's Bazar Airport,medium_airport,21.45219994,91.96389771
CLA,Comilla Airport,small_airport,23.43720055,91.18969727
CGP,Shah Amanat International Airport,medium_airport,22.24959946,91.81330109
IRD,Ishurdi Airport,medium_airport,24.15250015,89.04940033
JSR,Jessore Airport,medium_airport,23.18379974,89.16079712
LLJ,Lalmonirhat Airport,small_airport,25.88750076,89.43309784
RJH,Shah Mokhdum Airport,medium_airport,24.43720055,88.61650085
SPD,Saidpur Airport,medium_airport,25.75919914,88.9088974
TKR,Thakurgaon Airport,small_airport,26.01639938,88.4036026
ZHM,Shamshernagar Airport,small_airport,24.41699982,91.88300323
ZYL,Osmany International Airport,medium_airport,24.96319962,91.8667984
DAC,Dhaka / Hazrat Shahjalal International Airport,medium_airport,23.843347,90.397783
HKG,Hong Kong International Airport,large_airport,22.308901,113.915001
HHP,Shun Tak Heliport,heliport,22.28937149,114.152153
SPB,Charlotte Amalie Harbor Seaplane Base,seaplane_base,18.33860016,-64.94069672
SSB,Christiansted Harbor Seaplane Base,seaplane_base,17.74720001,-64.70490265
AGR,Agra Airport,medium_airport,27.15579987,77.96089935
IXD,Allahabad Airport,medium_airport,25.44009972,81.73390198
ATQ,Sri Guru Ram Dass Jee International Airport,large_airport,31.70960045,74.79730225
AIP,Adampur Airport,small_airport,31.4338,75.758797
VIB,Villa ConstituciÃ³n Airport,closed,25.0552,-111.6874
BKB,Nal Airport,medium_airport,28.07060051,73.2071991
VNS,Lal Bahadur Shastri Airport,medium_airport,25.45240021,82.85929871
KUU,Kullu Manali Airport,medium_airport,31.87669945,77.15440369
BUP,Bhatinda Air Force Station,medium_airport,30.27009964,74.75579834
BEK,Bareilly Air Force Station,medium_airport,28.42210007,79.45079803
IXC,Chandigarh Airport,medium_airport,30.67350006,76.78849792
KNU,Kanpur Airport,medium_airport,26.404301,80.410103
DED,Dehradun Airport,medium_airport,30.189699,78.180298
DEL,Indira Gandhi International Airport,large_airport,28.5665,77.103104
DHM,Kangra Airport,medium_airport,32.1651001,76.26339722
GWL,Gwalior Airport,medium_airport,26.29330063,78.22779846
HSS,Hissar Airport,medium_airport,29.17939949,75.75530243
JDH,Jodhpur Airport,medium_airport,26.25110054,73.04889679
JAI,Jaipur International Airport,medium_airport,26.8242,75.812202
JSA,Jaisalmer Airport,medium_airport,26.88870049,70.86499786
IXJ,Jammu Airport,medium_airport,32.68909836,74.83740234
KQH,Kishangarh Airport,medium_airport,26.601473,74.814147
KTU,Kota Airport,medium_airport,25.16020012,75.84559631
LUH,Ludhiana Airport,medium_airport,30.85470009,75.95259857
IXL,Leh Kushok Bakula Rimpochee Airport,medium_airport,34.13589859,77.54650116
LKO,Chaudhary Charan Singh International Airport,medium_airport,26.76059914,80.88929749
IXP,Pathankot Airport,medium_airport,32.233611,75.634444
PGH,Pantnagar Airport,medium_airport,29.03339958,79.47370148
SLV,Shimla Airport,small_airport,31.0818,77.068001
SXR,Sheikh ul Alam Airport,medium_airport,33.98709869,74.77420044
TNI,Satna Airport,small_airport,24.5623,80.854897
VIV,Vivigani Airfield,small_airport,-9.303333333,150.3188889
VJQ,Gurue Airport,small_airport,-15.5062,36.9904
AOU,Attopeu Airport,small_airport,14.81471536,106.8216991
HOE,Ban Huoeisay Airport,small_airport,20.25729942,100.4369965
LPQ,Luang Phabang International Airport,medium_airport,19.89730072,102.1610031
LXG,Luang Namtha Airport,small_airport,20.966999,101.400002
ODY,Oudomsay Airport,small_airport,20.6826992,101.9940033
PKZ,Pakse International Airport,medium_airport,15.13210011,105.7809982
ZBY,Sayaboury Airport,small_airport,19.2436,101.7093
ZVK,Savannakhet Airport,medium_airport,16.55660057,104.7600021
NEU,Sam Neua Airport,medium_airport,20.41839981,104.0670013
VNA,Saravane Airport,small_airport,15.70943921,106.4106989
THK,Thakhek Airport,small_airport,17.39999962,104.8000031
VTE,Wattay International Airport,medium_airport,17.98830032,102.5630035
XKH,Xieng Khouang Airport,small_airport,19.450001,103.157997
XIE,Xienglom Airport,small_airport,19.6203,100.815332
VMI,Dr Juan Plate Airport,small_airport,-22.159109,-57.942581
MFM,Macau International Airport,large_airport,22.149599,113.592003
VDH,Dong Hoi Airport,medium_airport,17.515,106.590556
KON,Kontum Airport,medium_airport,14.35000038,108.0169983
BJH,Bajhang Airport,small_airport,29.53899956,81.18540192
BHP,Bhojpur Airport,small_airport,27.1473999,87.05079651
BGL,Baglung Airport,small_airport,28.21279907,83.66629791
BHR,Bharatpur Airport,small_airport,27.678101,84.429398
BJU,Bajura Airport,small_airport,29.50200081,81.66899872
BIT,Baitadi Airport,small_airport,29.46529961,80.54920197
BWA,Gautam Buddha Airport,medium_airport,27.505685,83.416293
BDP,Bhadrapur Airport,small_airport,26.57080078,88.07959747
DNP,Tulsipur Airport,small_airport,28.11109924,82.29419708
DHI,Dhangarhi Airport,small_airport,28.75329971,80.58190155
DAP,Darchula Airport,small_airport,29.6692009,80.54840088
DOP,Dolpa Airport,small_airport,28.98570061,82.81909943
SIH,Silgadi Doti Airport,small_airport,29.26309967,80.93599701
GKH,Palungtar Airport,small_airport,28.0385,84.4664
JIR,Jiri Airport,small_airport,27.626313,86.230581
JUM,Jumla Airport,small_airport,29.2742,82.193298
JKR,Janakpur Airport,medium_airport,26.70879936,85.92240143
JMO,Jomsom Airport,small_airport,28.780426,83.723
KTM,Tribhuvan International Airport,medium_airport,27.69659996,85.35910034
LDN,Lamidanda Airport,small_airport,27.25309944,86.66999817
LUA,Lukla Airport,small_airport,27.68689919,86.72969818
LTG,Langtang Airport,small_airport,28.20000076,85.58300018
NGX,Manang Airport,small_airport,28.641399,84.089203
MEY,Meghauli Airport,small_airport,27.5774,84.22875
XMG,Mahendranagar Airport,small_airport,28.96319962,80.14790344
KEP,Nepalgunj Airport,medium_airport,28.10359955,81.66699982
PKR,Pokhara Airport,medium_airport,28.20089912,83.98210144
PPL,Phaplu Airport,small_airport,27.517787,86.584454
RJB,Rajbiraj Airport,small_airport,26.510066,86.733902
RHP,Ramechhap Airport,small_airport,27.3939991,86.06140137
RUK,Rukumkot Airport,small_airport,28.62700081,82.19499969
RPA,Rolpa Airport,small_airport,28.267292,82.756496
RUM,Rumjatar Airport,small_airport,27.30349922,86.55039978
SYH,Syangboche Airport,small_airport,27.8112,86.7124
SIF,Simara Airport,small_airport,27.15950012,84.98010254
SKH,Surkhet Airport,small_airport,28.586,81.636002
FEB,Sanfebagar Airport,small_airport,29.236629,81.215317
IMK,Simikot Airport,small_airport,29.97109985,81.81890106
TPJ,Taplejung Airport,medium_airport,27.3509,87.69525
TPU,Tikapur Airport,small_airport,28.5219,81.123
TMI,Tumling Tar Airport,small_airport,27.315001,87.193298
BIR,Biratnagar Airport,medium_airport,26.48150063,87.26399994
LTU,Murod Kond Airport,medium_airport,18.411501,76.464699
TCR,Tuticorin Airport,small_airport,8.724241,78.025803
AGX,Agatti Airport,medium_airport,10.82369995,72.1760025
BEP,Bellary Airport,medium_airport,15.16279984,76.88279724
BLR,Kempegowda International Airport,large_airport,13.1979,77.706299
VGA,Vijayawada Airport,medium_airport,16.53039932,80.79679871
CJB,Coimbatore International Airport,medium_airport,11.02999973,77.04340363
COK,Cochin International Airport,large_airport,10.152,76.401901
CCJ,Calicut International Airport,large_airport,11.13679981,75.95529938
CDP,Kadapa Airport,medium_airport,14.51,78.772778
CBD,Car Nicobar Air Force Station,medium_airport,9.152509689,92.81960297
HYD,Rajiv Gandhi International Airport,large_airport,17.23131752,78.42985535
BPM,Begumpet Airport,medium_airport,17.4531002,78.46759796
CNN,Kannur International Airport,medium_airport,11.918614,75.547211
IXM,Madurai Airport,medium_airport,9.83450985,78.09339905
IXE,Mangalore International Airport,medium_airport,12.9612999,74.89009857
MAA,Chennai International Airport,large_airport,12.99000549,80.16929626
MYQ,Mysore Airport,small_airport,12.23,76.655833
IXZ,Vir Savarkar International Airport,medium_airport,11.64120007,92.72969818
PNY,Pondicherry Airport,medium_airport,11.968,79.812
PUT,Sri Sathya Sai Airport,medium_airport,14.14929962,77.79109955
RJA,Rajahmundry Airport,medium_airport,17.11039925,81.81819916
SXV,Salem Airport,medium_airport,11.7833004,78.06559753
TJV,Tanjore Air Force Base,small_airport,10.72239971,79.10160065
TIR,Tirupati Airport,small_airport,13.63249969,79.54329681
TRZ,Tiruchirapally Civil Airport Airport,medium_airport,10.76539993,78.70970154
TRV,Trivandrum International Airport,large_airport,8.48211956,76.92009735
WGC,Warangal Airport,small_airport,17.9144,79.602203
YON,Yongphulla Airport,small_airport,27.256399,91.514503
BUT,Bathpalathang Airport,small_airport,27.5622,90.7471
GLU,Gelephu Airport,medium_airport,26.88456,90.46412
PBH,Paro Airport,medium_airport,27.40320015,89.42459869
IFU,Ifuru Airport,small_airport,5.7083,73.025
DRV,Dharavandhoo Airport,small_airport,5.1561,73.1302
FVM,Fuvahmulah Airport,small_airport,-0.309722222,73.435
GAN,Gan International Airport,medium_airport,-0.693342,73.155602
HAQ,Hanimaadhoo Airport,medium_airport,6.744229794,73.17050171
KDO,Kadhdhoo Airport,medium_airport,1.85916996,73.52189636
MLE,MalÃ© International Airport,large_airport,4.191830158,73.52909851
GKK,Kooddoo Airport,small_airport,0.7324,73.4336
KDM,Kaadedhdhoo Airport,medium_airport,0.488130987,72.99690247
VAM,Villa Airport,medium_airport,3.470555556,72.83583333
TMF,Thimarafushi Airport,small_airport,2.211,73.1533
DMK,Don Mueang International Airport,large_airport,13.91259956,100.6070023
KKM,Sa Pran Nak Airport,small_airport,14.94939995,100.6429977
KDT,Kamphaeng Saen Airport,medium_airport,14.10200024,99.91719818
TDX,Trat Airport,medium_airport,12.27460003,102.3190002
BKK,Suvarnabhumi Airport,large_airport,13.68109989,100.7470016
UTP,U-Tapao International Airport,medium_airport,12.67990017,101.0049973
CNX,Chiang Mai International Airport,large_airport,18.76679993,98.96260071
HGN,Mae Hong Son Airport,medium_airport,19.30130005,97.97579956
PYY,Mae Hong Son Airport,small_airport,19.37199974,98.43699646
LPT,Lampang Airport,medium_airport,18.27090073,99.5042038
NNT,Nan Airport,medium_airport,18.80789948,100.7829971
PRH,Phrae Airport,medium_airport,18.13220024,100.1650009
CEI,Chiang Rai International Airport,medium_airport,19.95229912,99.88289642
BAO,Udorn Air Base,small_airport,17.38299942,102.8000031
PHY,Phetchabun Airport,medium_airport,16.6760006,101.1949997
HHQ,Hua Hin Airport,medium_airport,12.63619995,99.95149994
TKH,Takhli Airport,medium_airport,15.27729988,100.2959976
MAQ,Mae Sot Airport,medium_airport,16.69989967,98.54509735
THS,Sukhothai Airport,medium_airport,17.23800087,99.81819916
PHS,Phitsanulok Airport,medium_airport,16.78289986,100.2789993
TKT,Tak Airport,medium_airport,16.89599991,99.25330353
UTR,Uttaradit Airport,small_airport,17.61700058,100.0999985
URT,Surat Thani Airport,medium_airport,9.132599831,99.13559723
NAW,Narathiwat Airport,medium_airport,6.519919872,101.7429962
CJM,Chumphon Airport,medium_airport,10.71119976,99.36170197
NST,Nakhon Si Thammarat Airport,medium_airport,8.539620399,99.94470215
KBV,Krabi Airport,medium_airport,8.09912014,98.98619843
SGZ,Songkhla Airport,medium_airport,7.186560154,100.6080017
PAN,Pattani Airport,medium_airport,6.785459995,101.1539993
USM,Samui Airport,medium_airport,9.547789574,100.0619965
HKT,Phuket International Airport,large_airport,8.1132,98.316902
UNN,Ranong Airport,medium_airport,9.777620316,98.58550262
HDY,Hat Yai International Airport,medium_airport,6.933209896,100.3929977
TST,Trang Airport,medium_airport,7.508739948,99.61660004
UTH,Udon Thani Airport,medium_airport,17.38640022,102.788002
SNO,Sakon Nakhon Airport,medium_airport,17.19510078,104.1190033
PXR,Surin Airport,medium_airport,14.86830044,103.4980011
KKC,Khon Kaen Airport,medium_airport,16.46660042,102.7839966
LOE,Loei Airport,medium_airport,17.43910027,101.7220001
